node_id,x,y,z,module,root_id
30439,555972,135854,153790,4,720575940640864675
30440,673596,134820,143773,4,720575940640866723
30441,355922,169820,183320,3,720575940640867672
30442,416783,224221,155013,3,720575940640869795
30443,502076,133490,125860,20,720575940640873891
30444,712032,188060,110640,8,720575940640877400
30445,422520,165916,174800,13,720575940640877965
30446,371470,277386,120000,3,720575940640880091
30447,434934,316445,94947,11,720575940640880984
30448,442947,264594,71920,12,720575940640883363
30449,626852,173980,143760,14,720575940640883931
30450,620396,106672,148640,2,720575940640884312
30451,341124,264045,111053,3,720575940640885411
30452,642914,170960,62980,8,720575940640886435
30453,586807,96696,113093,8,720575940640886691
30454,529632,326080,229400,1,720575940640888920
30455,392306,130606,109260,3,720575940640889051
30456,426500,212736,174200,9,720575940640889176
30457,570961,142083,131520,2,720575940640891224
30458,562293,144556,49770,5,720575940640891736
30459,712372,183728,110600,8,720575940640894709
30460,450828,231556,203160,1,720575940640896856
30461,436645,148756,115512,3,720575940640899803
30462,630468,146408,165260,14,720575940640905205
30463,639814,315742,138100,11,720575940640908707
30464,333067,164938,177120,17,720575940640910555
30465,375830,160356,209840,11,720575940640912803
30466,385467,156466,113016,3,720575940640922331
30467,464160,104576,165400,13,720575940640923381
30468,425760,226734,121832,3,720575940640926627
30469,374126,126092,181340,12,720575940640932003
30470,697950,154112,105900,4,720575940640935387
30471,652196,316668,104060,21,720575940640936411
30472,384105,236636,179827,11,720575940640940507
30473,343914,193726,153620,12,720575940640942837
30474,532928,327168,222200,11,720575940640944117
30475,674232,198463,175880,21,720575940640945115
30476,627744,227442,39925,14,720575940640955637
30477,440408,242668,196030,11,720575940640956123
30478,489472,254072,57920,13,720575940640971995
30479,728526,153428,123100,38,720575940640976117
30480,513789,365754,160344,7,720575940640978421
30481,602877,238201,39560,14,720575940640986075
30482,406189,211307,158320,31,720575940640992731
30483,439763,310595,137600,21,720575940640993664
30484,575437,143456,176400,32,720575940640993933
30485,501792,335168,212120,21,720575940640998875
30486,478372,240516,127920,11,720575940641004789
30487,389750,205984,86660,3,720575940641006299
30488,455744,102272,178320,13,720575940641015285
30489,434244,157988,48920,13,720575940641062901
30490,395680,165536,220480,13,720575940641065973
30491,450912,128272,175360,13,720575940641066229
30492,635472,169784,143760,14,720575940641079029
30493,622644,179428,143760,14,720575940641084405
30494,670860,144356,179860,8,720575940641093595
30495,454176,163692,88840,4,720575940641097461
30496,464130,179258,99500,40,720575940641112192
30497,518415,211591,162733,3,720575940641122432
30498,716640,129088,160480,15,720575940641122957
30499,347822,131492,128220,3,720575940641137293
30500,529542,188196,189280,2,720575940641141237
30501,464035,192865,172173,9,720575940641148405
30502,379499,146913,136813,27,720575940641149429
30503,520735,131534,128470,17,720575940641173376
30504,600874,92458,131180,8,720575940641179789
30505,351104,131328,125200,12,720575940641181136
30506,372668,134282,126900,12,720575940641181392
30507,356153,150876,127967,3,720575940641193717
30508,527776,354656,209200,9,720575940641211520
30509,570481,190705,119540,17,720575940641215104
30510,403053,206807,202810,29,720575940641217664
30511,690960,167511,123640,8,720575940641220853
30512,712800,169152,100960,8,720575940641227405
30513,598808,234881,203840,11,720575940641231501
30514,675884,169264,108880,8,720575940641237645
30515,485458,199218,124080,35,720575940641238400
30516,486530,150376,158040,17,720575940641239181
30517,365104,147944,195240,12,720575940641243125
30518,347460,183664,99080,38,720575940641243381
30519,705979,169745,103533,8,720575940641248245
30520,375192,205432,141080,3,720575940641251712
30521,699084,191536,124000,8,720575940641251803
30522,698164,191200,124000,8,720575940641251829
30523,422009,221041,164457,3,720575940641254133
30524,381595,159401,127520,3,720575940641254784
30525,467796,186916,194200,1,720575940641263067
30526,580776,226054,187400,1,720575940641263312
30527,562244,361128,96896,7,720575940641281013
30528,576307,324092,145533,9,720575940641282267
30529,591252,295836,83840,7,720575940641284853
30530,481512,160976,193660,10,720575940641286797
30531,345908,172764,167440,12,720575940641289435
30532,505427,158769,143240,8,720575940641293301
30533,697012,162982,103780,2,720575940641296525
30534,468616,138660,179580,42,720575940641302925
30535,419458,191456,77660,6,720575940641306765
30536,699288,192548,124000,8,720575940641309659
30537,682644,132074,150360,8,720575940641320667
30538,331099,182987,139307,3,720575940641323405
30539,717212,184952,110680,2,720575940641348237
30540,636460,175804,143760,14,720575940641355739
30541,450400,121376,207440,13,720575940641358811
30542,699432,269128,52400,21,720575940641359776
30543,625292,168712,143760,14,720575940641360091
30544,358984,141334,154080,12,720575940641361104
30545,623812,167868,143760,14,720575940641362907
30546,359940,225020,130860,3,720575940641363957
30547,586601,345490,76863,7,720575940641366517
30548,441834,271430,70960,13,720575940641369296
30549,449732,259081,77853,13,720575940641369808
30550,510326,111186,57675,4,720575940641386203
30551,407408,186736,212400,9,720575940641389728
30552,344628,258788,109380,21,720575940641400224
30553,395872,158368,81000,10,720575940641416411
30554,573136,327230,57900,7,720575940641417869
30555,683423,150347,86520,2,720575940641422221
30556,608738,153164,61120,5,720575940641423245
30557,650340,202012,192640,4,720575940641433504
30558,410048,182968,71240,4,720575940641447387
30559,649984,222704,29120,31,720575940641450656
30560,409334,218914,114960,21,720575940641464309
30561,406000,90492,170480,20,720575940641484533
30562,352244,163400,152240,12,720575940641495693
30563,573184,186016,15800,4,720575940641509595
30564,396728,155512,141040,3,720575940641528973
30565,390376,177134,132740,24,720575940641535117
30566,633844,166980,143760,14,720575940641536397
30567,476036,264184,100200,12,720575940641536987
30568,372026,142494,137500,4,720575940641542797
30569,528849,351193,204544,21,720575940641545888
30570,432314,146217,172406,4,720575940641546715
30571,666176,211008,33280,2,720575940641547483
30572,354438,180778,148440,12,720575940641550811
30573,441127,124089,77120,16,720575940641553805
30574,481494,168746,175500,6,720575940641557133
30575,461618,128398,82256,4,720575940641560205
30576,355816,170692,153860,12,720575940641562587
30577,492804,157872,179480,17,720575940641567885
30578,415996,199312,208860,3,720575940641585096
30579,485188,346780,189720,1,720575940641585627
30580,537874,228168,59620,12,720575940641590491
30581,504069,162731,156470,17,720575940641591248
30582,466348,106668,124940,10,720575940641592461
30583,455000,227432,56760,13,720575940641592795
30584,440091,231037,56693,13,720575940641593051
30585,453570,234258,57920,13,720575940641606541
30586,421376,203264,41680,13,720575940641609869
30587,710936,182476,110560,2,720575940641613728
30588,640576,232960,20440,14,720575940641621645
30589,615279,208487,77747,11,720575940641627099
30590,695824,230682,72440,21,720575940641629344
30591,529534,230987,57940,12,720575940641632653
30592,653456,206740,178200,2,720575940641643680
30593,454277,310884,74313,7,720575940641648091
30594,534936,327100,153880,7,720575940641655949
30595,466656,287712,49520,1,720575940641660813
30596,637224,173564,66413,19,720575940641663696
30597,400616,110020,172380,20,720575940641673936
30598,650515,203422,180760,15,720575940641681104
30599,668621,172330,98190,2,720575940641685133
30600,367086,224974,123960,3,720575940641687504
30601,411389,198879,215813,1,720575940641688016
30602,396491,130752,146840,24,720575940641688528
30603,390663,125353,156000,4,720575940641690064
30604,661342,323353,95780,49,720575940641695117
30605,342756,207090,105900,3,720575940641701328
30606,369934,209952,102760,3,720575940641701584
30607,665984,317472,80040,16,720575940641704077
30608,616432,207900,213080,5,720575940641706184
30609,551104,103744,50360,23,720575940641706893
30610,407412,107952,167200,12,720575940641713824
30611,499368,155992,178720,6,720575940641715144
30612,497632,155908,178720,37,720575940641723808
30613,451360,167520,220160,13,720575940641743501
30614,649748,148996,172880,4,720575940641755789
30615,428520,151516,220640,13,720575940641765773
30616,438792,267890,70960,13,720575940641773472
30617,486780,329348,74640,7,720575940641776032
30618,623047,169429,42360,4,720575940641780187
30619,650296,160348,182320,10,720575940641782432
30620,438437,133764,181973,12,720575940641785845
30621,561316,268644,103000,9,720575940641797773
30622,377113,156037,142686,29,720575940641802971
30623,540544,355776,212280,46,720575940641836232
30624,629186,168874,174540,14,720575940641866912
30625,385284,126684,109320,3,720575940641876168
30626,492313,278075,61213,27,720575940641886605
30627,627372,173196,143760,14,720575940641889952
30628,572228,344132,172160,18,720575940641904525
30629,611496,170708,83440,1,720575940641904800
30630,445991,185809,170160,1,720575940641906317
30631,370762,137924,111340,3,720575940641908936
30632,640572,175088,143760,14,720575940641936584
30633,363500,147384,192360,12,720575940641945307
30634,603528,95440,135320,10,720575940641953933
30635,370060,212724,133760,3,720575940641961869
30636,458867,191935,209333,11,720575940641963936
30637,373826,214146,78820,3,720575940641972384
30638,614336,220800,212640,2,720575940641977229
30639,473056,161056,197960,25,720575940641981600
30640,486944,122048,174600,19,720575940641997531
30641,399136,172416,90400,15,720575940642006157
30642,625248,171468,143760,14,720575940642010056
30643,509216,103904,150760,37,720575940642013088
30644,599250,256506,39060,14,720575940642015477
30645,634296,165764,143760,14,720575940642021064
30646,623696,177704,143760,14,720575940642022088
30647,685289,245697,85547,21,720575940642025205
30648,673592,296418,78460,2,720575940642028021
30649,670624,203840,197440,28,720575940642030477
30650,491177,183015,188067,2,720575940642040973
30651,654692,151320,172880,8,720575940642041032
30652,467430,208214,50827,13,720575940642046453
30653,410632,161328,201480,10,720575940642049736
30654,574750,152798,178480,17,720575940642051232
30655,350944,268864,113240,3,720575940642058400
30656,468297,254568,191147,26,720575940642061709
30657,414976,122432,203800,13,720575940642071437
30658,494016,361008,135760,1,720575940642071712
30659,563392,112416,159160,32,720575940642071968
30660,478672,333874,163440,1,720575940642076576
30661,445436,202424,194440,1,720575940642081952
30662,592199,251365,41707,14,720575940642086389
30663,436320,178368,224280,13,720575940642089613
30664,440960,113088,197560,13,720575940642106824
30665,608446,139326,148780,14,720575940642108301
30666,630625,168015,59872,4,720575940642124941
30667,590980,276100,115240,18,720575940642134216
30668,425200,195352,52200,4,720575940642142861
30669,620743,119203,125080,8,720575940642151565
30670,622908,170108,143760,14,720575940642162573
30671,615400,197576,70960,36,720575940642173384
30672,704352,268416,59840,2,720575940642173600
30673,405460,271434,109660,11,720575940642183880
30674,436568,139964,63520,5,720575940642193549
30675,448712,148788,138300,13,720575940642193608
30676,416889,248579,97973,31,720575940642198491
30677,463308,270144,120440,18,720575940642199496
30678,483296,349004,189600,26,720575940642210504
30679,442644,264886,61720,12,720575940642212552
30680,736416,184704,107240,11,720575940642228384
30681,592624,202148,183620,15,720575940642233333
30682,696316,234004,59960,2,720575940642234824
30683,574616,187026,186720,32,720575940642245064
30684,359660,242692,120220,3,720575940642253275
30685,331004,146364,161440,12,720575940642253453
30686,733440,191392,108040,2,720575940642253728
30687,591151,136000,139870,4,720575940642262157
